,id,query,related_url,title,arbitration
30,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/5662283,java.net.ConnectException :connection timed out: connect?,1
31,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/20492151,How to resolve java.net.ConnectException: /ip_address:port - Connection refused exception in android,1
32,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/24692154,Error in my android application,0
33,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/24116625,java.net.SocketTimeoutException vs java.net.ConnectException,1
34,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/18472942,Android App error with my code,0
35,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/23800525,How to connect to MySQL database using jdbc and tomcat,0
36,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/7731673,Java URL class openStream throwing java.net.ConnectException: Connection refused: connect,1
37,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/12522396,TCP\IP client - EHOSTUNREACH (No route to host),0
38,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/15685686,java.rmi.ConnectException: Connection refused to host: 127.0.1.1;,0
39,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/15289083,"The TCP/IP connection to host server.com/Db_name, port 1433 has failed",0
40,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/6430841,Java - Byte[] to byte[],0
41,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/21113404,Cannot cast from Byte to byte[] java,0
42,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/12944377,"how to convert byte[] to Byte[], and the other way around?",0
43,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/1565483,Creating a byte[] from a List<Byte>,0
44,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/22196892,String to Byte[] and Byte to String,1
45,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/32579881,What's the difference Between Character Stream and Byte Stream in Java and Char vs Byte in C?,0
46,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/5368704,Appending a byte[] to the end of another byte[],0
47,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/18571223,How to convert Java String into byte[]?,0
48,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/17498265,Java - Store byte array as String in DB and create byte array using String value,0
49,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/28150362,What is the difference between byte[] and List<Byte> in Java?,0
50,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/28954710,Junit testing method which returns nothing and has service call to other system,0
51,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/10140517,JUnit: Testing for an exception of certain type,0
52,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/5794036,JUnit - How to test a method with different values?,1
53,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/1410172,Testing for multiple exceptions with JUnit 4 annotations,1
54,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/7809268,Junit multiple threads,0
55,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/11858832,Getting started with guava,0
56,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/10858990,Why use JUnit for testing?,0
57,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/24487146,Testing writing into a csv file using JUnit,0
58,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/21585892,Comparing dates with JUnit testing,0
59,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/18874371,testing a synchronous api using junit,0
60,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/22951719,How to get a JScrollPane to resize with its parent JPanel,1
61,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/8066815,Resizing a JPanel inside of a JScrollPane clears the things I've drawn on the JPanel,1
62,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/6523974,Shrink JScroll Pane to same Height as JTable,1
63,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/3049400,Resize JTable in JScrollPane by dragging,1
64,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/280106,JEditorPane inside JScrollPane not resizing as needed,1
65,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/9156069,make a jscrollpane (containing a jtable) fill its container,1
66,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/8385856,How to get the component inside a JScrollPane,0
67,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/19212126,How can we add JScrollPane on JTextArea in java?,0
68,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/13031637,Adding JPanel to JScrollPane,0
69,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/1377887,JTextPane prevents scrolling in the parent JScrollPane,0
70,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/19492419,How to convert date to string and to date again?,1
71,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/23465919,I have date in string i want to convert it into date format but i got an error,1
72,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/10731523,converting date to string and back to date in java,1
73,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/15085771,convert string into date format in java,1
74,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/15945428,How to convert String to Date in java,1
75,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/4496359,How to parse date string to Date?,1
76,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/17399761,Cannot convert my String to Date,1
77,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/21039056,Java Date String to date same format,1
78,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/9002615,How to convert a string to date format in java?,1
79,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/18721046,How to convert a UTC date format String to Date format in java?,1
80,18575022,Calculating time diffrence,https://stackoverflow.com/questions/9707938,Calculating time difference in Milliseconds,1
81,18575022,Calculating time diffrence,https://stackoverflow.com/questions/15444016,Calculate Date Ranges Diffrence in C#or Java,1
82,18575022,Calculating time diffrence,https://stackoverflow.com/questions/19835041,wrong time calculating in Java,0
83,18575022,Calculating time diffrence,https://stackoverflow.com/questions/453388,Calculating difference in dates in Java,1
84,18575022,Calculating time diffrence,https://stackoverflow.com/questions/19754633,calculating time difference between a server and a client with different time zones,1
85,18575022,Calculating time diffrence,https://stackoverflow.com/questions/24619687,Java Computing Time Difference Not Working,1
86,18575022,Calculating time diffrence,https://stackoverflow.com/questions/4532202,How to calculate the time difference between two events in Java?,1
87,18575022,Calculating time diffrence,https://stackoverflow.com/questions/21059072,Java calculate time difference error,1
88,18575022,Calculating time diffrence,https://stackoverflow.com/questions/18608831,Calculating the time difference with seconds,1
89,18575022,Calculating time diffrence,https://stackoverflow.com/questions/9735426,Android/Java Time difference ISO 8601 with Now,1
90,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/13851621,Switch from open jdk to Sun jdk,0
91,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/19082265,How to ensure only one instance of a java program can be executed?,0
92,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/10663291,Wondering whether I need to installll JDK 1.6 & 1.7 together?,0
93,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/3683302,How to find out what algorithm [ encryption ] are supported by my JVM?,0
94,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/351729,Understanding the Sun JVM,0
95,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/15260446,difference between Sun JDK and open JDK,0
96,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/2182089,JMS catching when a JMS server goes away,0
97,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/115184,Does it matter which vendor's JDK you build with?,0
98,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/22539779,How to tell if JRE or JDK is installed,0
99,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/21057365,Oracle's Server JRE Contains JDK?,0
100,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/3934291,Extending java Integer cache,1
101,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/28453730,Equivalent of the Groovy's DefaultGroovyMethods#asType in Java (in a third party jar),0
102,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/13098143,Why does the behavior of the Integer constant pool change at 127?,1
103,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/11184010,Set greater than 127 int byte variable in java,0
104,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/17830844,How can i convert an integer to byte?,0
105,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/5581913,Integer wrapper class and == operator - where is behavior specified?,1
106,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/35322181,How to find a first even integer in ArrayList<Integer>?,0
107,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/19434366,signed byte type and bitwise operators in Java?,0
108,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/23672279,why integer wrapper cases instances in range of -128 to 127,1
109,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/5269183,How to compare Integer with integer array,0
110,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/6371643,JDBC MYSQL Connection without specifying database?,1
111,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/22711290,How to release connection from JDBC connection pool in Tomcat?,1
112,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/13231606,jdbc:jtds Connection to SQL server,1
113,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/4491596,Get database connection from a connection pool,1
114,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/17675412,Applet JDBC Connection Failed on Client Machine,1
115,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/7413751,JDBC Connection pooling,1
116,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/34943541,Make an App need Internet Connection to play,0
117,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/31287876,Jdbc Odbc Connection Error,0
118,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/12404747,Can Java program establish JDBC Connection via Proxy Server,1
119,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/26770083,MySQL connection with JDBC,1
120,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/5550519,JSF internationalization from the moment the page loads.?,1
121,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/4332700,How to detect client locale in JSF application?,1
122,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/12891293,How to change locale in a Struts action class?,0
123,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/18509523,Set locale via code in Struts2,0
124,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/26573886,Spring MVC the default Locale and Locale change doesn't work,0
125,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/13063316,Default Session time out in JSF,0
126,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/5880988,Deploying both JSF 1.2 and JSF 2.0 apps on same Tomcat Server,0
127,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/4441713,Migrating from JSF 1.2 to JSF 2.0,0
128,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/5593298,JSF Session issue in different browser windows,0
129,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/9562411,How to invalidate the session on browser close in the JSF,0
130,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/19823905,Does Google App Engine support Java Script Engine?,0
131,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/13215676,Best way to write a jSON API on Google App Engine,0
132,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/8139477,Google App Engine and Java Version?,0
133,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/4137293,Template engine for Google App Engine,0
134,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/1014034,RESTful application on Google App Engine Java?,0
135,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/5128106,Are Google App Engine (java) service classes Thread-Safe?,0
136,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/34044339,How to call my app url from google app engine,1
137,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/11009762,Facebook Login in Google App Engine Application (Java),0
138,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/24349328,Should I use sessions in Google App Engine?,0
139,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/16047737,Google App Engine Java and Android Getting Started,0
140,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/5388292,What's the equivalent of ASP.NET IHttpAsyncHandler in java world?,1
141,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/862003,MVC in a Google App Engine Java world,1
142,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/11854235,Java Equivalent for ASP.NET MVC Areas,1
143,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/2556553,What is the main-stream Java alternative to ASP.NET / PHP,1
144,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/2809765,"What are the equivalent of the following .NET concepts (ASP.NET, IIS, Linq, etc.) in Java world?",1
145,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/3905898,Switching from ASP.NET MVC to Java,1
146,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/7517387,Eclipse/Java equivalent to Microsoft ASP.NET Model View Control Framework,1
147,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/25532,ASP.NET Master Pages equivalent in Java,1
148,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/18934250,Asp.net API in Java and Android,0
149,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/1833865,Which Java based MVC framework is most similar to ASP.NET MVC?,1
150,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/24054200,Sending Large Image in chunks,1
151,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/35427380,CFHTTP - Read data from URL transferring in chunks,0
152,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/9194996,Skipping certain parts of a textfile while reading in java,0
153,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/9588348,Java - Read file by chunks?,1
154,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/32390775,File upload in chunks using jquery file upload plugin in JAVA,0
155,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/6074516,How could I upload a large file in chunks using Java?,1
156,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/15052518,Converting file to byte array and transmitting it with UDP. How to get file name on server from this array of bytes?,1
157,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/5510979,Java - Read text file by chunks,0
158,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/11098873,How to split a CSV file into multiple chunks and read those chunks in parallel in Java code,0
159,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/31531258,How to handle processing large csv file or read large CSV file in chunks,0
160,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/19480101,RegEx for split a string with comma ignoring comma with a space,1
161,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/18863882,How to put Java String to array,1
162,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/5968720,"Splitting comma separated string, ignore commas in quotes, but allow strings with one double quotation",1
163,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/23044557,Java String: split String,1
164,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/15815587,Best way to convert list to comma separated string in java,0
165,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/19241010,String Tokenizer : split string by comma and ignore comma in double quotes,1
166,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/28358388,How to split string at every nth occurrence of character in Java,1
167,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/29690060,Parsing a string in Java and having the out put seperated by a comma,1
168,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/26564464,Accept comma separated value in REST Webservice,0
169,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/28030921,How to convert string ( that contains comma separated values.) to an Integer,0
170,6343295,Java XML create,https://stackoverflow.com/questions/11626654,How to create XML dynamically (java)?,1
171,6343295,Java XML create,https://stackoverflow.com/questions/9309072,"JAVA , Xml parsing",0
172,6343295,Java XML create,https://stackoverflow.com/questions/19218180,Create XSD from Java bean or from XML using JAXB,0
173,6343295,Java XML create,https://stackoverflow.com/questions/6177601,java: write to xml file,1
174,6343295,Java XML create,https://stackoverflow.com/questions/7607327,How to create a XML object from String in Java?,1
175,6343295,Java XML create,https://stackoverflow.com/questions/9788715,Generate XML from a class with JAVA,1
176,6343295,Java XML create,https://stackoverflow.com/questions/9926553,How to modify XML file according to a XML Schema (.xsd file),0
177,6343295,Java XML create,https://stackoverflow.com/questions/23520208,How to create XML file with specific structure in Java,1
178,6343295,Java XML create,https://stackoverflow.com/questions/10267047,How to generate xml in Java?,1
179,6343295,Java XML create,https://stackoverflow.com/questions/15981566,java best way to create and write XML,1
180,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/24399846,Android SimpleDateFormat Parsing Error,1
181,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/12298436,example for using YouTube Data API in Android,0
182,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/4025369,How to change package name of an Android Application,0
183,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/9387000,Android execute code on variable change,0
184,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/14742152,android pass by value?,0
185,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/19873864,Android parsing String to Date time with SimpleDateFormat,1
186,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/4193186,Android : connecting to a webservice in Android,0
187,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/23528550,what is the error in this java android code,0
188,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/16884897,Eclipse / Android error,0
189,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/22814263,How set TimeZone in android,0
190,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/28134938,What is HALF_EVEN rounding for?,1
191,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/12078431,Regarding rounding off a value to certain decimal point,0
192,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/14316803,Rounding up to 2 decimal place,0
193,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/16408253,Rounding off 2 decimal places in Java for whole number,0
194,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/9714032,how to rounding the numbers after decimal point?,0
195,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/21520218,Rounding to a variable number of decimal places,0
196,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/8327767,Rounding a number off to certain number of places Java,0
197,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/8486878,How to cut off decimal in Java WITHOUT rounding?,0
198,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/7925098,Rounding a number up in Java,0
199,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/6494815,Rounding to 2 decimal places,0
200,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/20648611,Input/Output Stream : End of Stream?,0
201,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/4953142,Stream closed exception in java,0
202,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/981196,How to know if a BufferedReader Stream is closed,0
203,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/3013996,Byte Stream and Character stream,0
204,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/21219667,Stream and lazy evaluation,0
205,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/10674551,Java Sockets: Connection but no Stream?,0
206,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/17725254,Does closing the socket close the stream?,0
207,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/3643939,Java Process with Input/Output Stream,0
