url,sentence,title,body,arbitration
https://stackoverflow.com/questions/25747499,"Here it is: Calculate duration between two dates (result: 29 years, 8 months, 24 days, 12 hours, 0 minutes and 50 seconds).",Java 8: Calculate difference between two LocalDateTime,"I am trying to calculate the difference between two LocalDateTime. The output needs to be of the change_data_into_doccano_format y years m months d days h hours m minutes s seconds. Here is what I have written: -CODE- . The output that I am getting is 29 years 8 months 24 days 12 hours 0 minutes 50 seconds. I have checked my result from this website (with values 12/16/1984 07:45:55 and 09/09/2014 19:46:45). The following screenshot shows the output: I am pretty sure that the fields after the month value is coming wrong from my code. Any suggestion would be very helpful. Update I have tested my result from another website and the result I got is different. Here it is: Calculate duration between two dates (result: 29 years, 8 months, 24 days, 12 hours, 0 minutes and 50 seconds). Update Since I got two different results from two different sites, I am wondering if the algorithm of my calculation is legitimate or not. If I use following two LocalDateTime objects: -CODE- . Then the output is coming: 29 years 8 months 25 days -1 hours -5 minutes -10 seconds. From this link it should be 29 years 8 months 24 days 22 hours, 54 minutes and 50 seconds. So the algorithm needs to handle the negative numbers too. Note the question is not about which site gave me what result, I need to know the right algorithm and need to have right results.",no
https://stackoverflow.com/questions/25747499,If I use following two LocalDateTime objects: -CODE- .,Java 8: Calculate difference between two LocalDateTime,"I am trying to calculate the difference between two LocalDateTime. The output needs to be of the change_data_into_doccano_format y years m months d days h hours m minutes s seconds. Here is what I have written: -CODE- . The output that I am getting is 29 years 8 months 24 days 12 hours 0 minutes 50 seconds. I have checked my result from this website (with values 12/16/1984 07:45:55 and 09/09/2014 19:46:45). The following screenshot shows the output: I am pretty sure that the fields after the month value is coming wrong from my code. Any suggestion would be very helpful. Update I have tested my result from another website and the result I got is different. Here it is: Calculate duration between two dates (result: 29 years, 8 months, 24 days, 12 hours, 0 minutes and 50 seconds). Update Since I got two different results from two different sites, I am wondering if the algorithm of my calculation is legitimate or not. If I use following two LocalDateTime objects: -CODE- . Then the output is coming: 29 years 8 months 25 days -1 hours -5 minutes -10 seconds. From this link it should be 29 years 8 months 24 days 22 hours, 54 minutes and 50 seconds. So the algorithm needs to handle the negative numbers too. Note the question is not about which site gave me what result, I need to know the right algorithm and need to have right results.",no
https://stackoverflow.com/questions/443499,Should I use Json-lib for that?,Convert JSON to Map,"What is the best way to convert a JSON code as this: -CODE- . in a Java Map in which one the keys are (field1, field2) and the values for those fields are (value1, value2). Any ideas? Should I use Json-lib for that? Or better if I write my own parser?",no
https://stackoverflow.com/questions/213506,"java.net.URLEncoder.encode(String) is deprecated, what should I use instead?","java.net.URLEncoder.encode(String) is deprecated, what should I use instead?",I get the following warning when using java.net.URLEncoder.encode: -CODE- . What should I be using instead?,no
https://stackoverflow.com/questions/25747499,The following screenshot shows the output: I am pretty sure that the fields after the month value is coming wrong from my code.,Java 8: Calculate difference between two LocalDateTime,"I am trying to calculate the difference between two LocalDateTime. The output needs to be of the change_data_into_doccano_format y years m months d days h hours m minutes s seconds. Here is what I have written: -CODE- . The output that I am getting is 29 years 8 months 24 days 12 hours 0 minutes 50 seconds. I have checked my result from this website (with values 12/16/1984 07:45:55 and 09/09/2014 19:46:45). The following screenshot shows the output: I am pretty sure that the fields after the month value is coming wrong from my code. Any suggestion would be very helpful. Update I have tested my result from another website and the result I got is different. Here it is: Calculate duration between two dates (result: 29 years, 8 months, 24 days, 12 hours, 0 minutes and 50 seconds). Update Since I got two different results from two different sites, I am wondering if the algorithm of my calculation is legitimate or not. If I use following two LocalDateTime objects: -CODE- . Then the output is coming: 29 years 8 months 25 days -1 hours -5 minutes -10 seconds. From this link it should be 29 years 8 months 24 days 22 hours, 54 minutes and 50 seconds. So the algorithm needs to handle the negative numbers too. Note the question is not about which site gave me what result, I need to know the right algorithm and need to have right results.",no
https://stackoverflow.com/questions/4088080,"I usually use getString(), getInt(), etc.",Get boolean from database using Android and SQLite,"How can I obtain the value of a boolean field in an SQLite database on Android? I usually use getString(), getInt(), etc. to get the values of my fields, but there does not seem to be a getBoolean() method.",no
https://stackoverflow.com/questions/44322178,I am using Android Database Component Room.,Room - Schema export directory is not provided to the annotation processor so we cannot export the schema,"I am using Android Database Component Room. I've configured everything, but when I compile, Android Studio gives me this warning: -CODE- . As I understand it is location where DB file will be located. How can it affect my app ? What is best practice here ? Should I use default location (false value) ?",no
https://stackoverflow.com/questions/44322178,Should I use default location (false value) ?,Room - Schema export directory is not provided to the annotation processor so we cannot export the schema,"I am using Android Database Component Room. I've configured everything, but when I compile, Android Studio gives me this warning: -CODE- . As I understand it is location where DB file will be located. How can it affect my app ? What is best practice here ? Should I use default location (false value) ?",no
https://stackoverflow.com/questions/3321526,"Should I use string.isEmpty() or """".equals(string)?","Should I use string.isEmpty() or """".equals(string)?","The title basically says it all. I'm usually testing this alongside a string == null, so I'm not really concerned about a null-safe test. Which should I use? -CODE- . or: -CODE- . On that note - does isEmpty() even do anything other than return this.equals(""""); or return this.length() == 0;?",no
https://stackoverflow.com/questions/3321526,Which should I use?,"Should I use string.isEmpty() or """".equals(string)?","The title basically says it all. I'm usually testing this alongside a string == null, so I'm not really concerned about a null-safe test. Which should I use? -CODE- . or: -CODE- . On that note - does isEmpty() even do anything other than return this.equals(""""); or return this.length() == 0;?",no
https://stackoverflow.com/questions/3321526,The title basically says it all.,"Should I use string.isEmpty() or """".equals(string)?","The title basically says it all. I'm usually testing this alongside a string == null, so I'm not really concerned about a null-safe test. Which should I use? -CODE- . or: -CODE- . On that note - does isEmpty() even do anything other than return this.equals(""""); or return this.length() == 0;?",no
https://stackoverflow.com/questions/3613102,Why use a prime number in hashCode?,Why use a prime number in hashCode?,"I was just wondering why is that primes are used in a class's hashCode() method? For example, when using Eclipse to generate my hashCode() method there is always the prime number 31 used: -CODE- . References: Here is a good primer on Hashcode and article on how hashing works that I found (C# but the concepts are transferrable): Eric Lippert's Guidelines and rules for GetHashCode()",no
https://stackoverflow.com/questions/3613102,I was just wondering why is that primes are used in a class's hashCode() method?,Why use a prime number in hashCode?,"I was just wondering why is that primes are used in a class's hashCode() method? For example, when using Eclipse to generate my hashCode() method there is always the prime number 31 used: -CODE- . References: Here is a good primer on Hashcode and article on how hashing works that I found (C# but the concepts are transferrable): Eric Lippert's Guidelines and rules for GetHashCode()",no
https://stackoverflow.com/questions/3613102,References: Here is a good primer on Hashcode and article on how hashing works that I found,Why use a prime number in hashCode?,"I was just wondering why is that primes are used in a class's hashCode() method? For example, when using Eclipse to generate my hashCode() method there is always the prime number 31 used: -CODE- . References: Here is a good primer on Hashcode and article on how hashing works that I found (C# but the concepts are transferrable): Eric Lippert's Guidelines and rules for GetHashCode()",no
https://stackoverflow.com/questions/443499,Convert JSON to Map,Convert JSON to Map,"What is the best way to convert a JSON code as this: -CODE- . in a Java Map in which one the keys are (field1, field2) and the values for those fields are (value1, value2). Any ideas? Should I use Json-lib for that? Or better if I write my own parser?",no
https://stackoverflow.com/questions/517915,"When should I use the ""strictfp"" keyword in java?","When should I use the ""strictfp"" keyword in java?","I've looked up what this does, but does anyone actually have an example of when you would use the strictfp keyword in Java? Has anyone actually found a use for this? Would there be any side-effects of just putting it on all my floating point operations?",no
https://stackoverflow.com/questions/517915,Has anyone actually found a use for this?,"When should I use the ""strictfp"" keyword in java?","I've looked up what this does, but does anyone actually have an example of when you would use the strictfp keyword in Java? Has anyone actually found a use for this? Would there be any side-effects of just putting it on all my floating point operations?",no
https://stackoverflow.com/questions/7637144,Please use Android Tools > Fix Project Properties,Android requires compiler compliance level 5.0 or 6.0. Found '1.7' instead. Please use Android Tools > Fix Project Properties,"Did anybody have similar problem with this, I import android project and I get errors like : -CODE- . I got errors to delete all @Override above functions. I have Windows 7 x64, jvm7 x64. Does anyone have clue what is wrong ?( I done Android Tools -> Fix Project Properties but didn;t help )",no
https://stackoverflow.com/questions/7637144,( I done Android Tools -> Fix Project Properties but didn;t help ),Android requires compiler compliance level 5.0 or 6.0. Found '1.7' instead. Please use Android Tools > Fix Project Properties,"Did anybody have similar problem with this, I import android project and I get errors like : -CODE- . I got errors to delete all @Override above functions. I have Windows 7 x64, jvm7 x64. Does anyone have clue what is wrong ?( I done Android Tools -> Fix Project Properties but didn;t help )",no
https://stackoverflow.com/questions/2183240,but I want a byte array: -CODE- .,Java integer to byte array,I got an integer: 1695609641. when I use method: -CODE- . gives: -CODE- . but I want a byte array: -CODE- . How can I make this?,no
https://stackoverflow.com/questions/2183240,when I use method: -CODE- .,Java integer to byte array,I got an integer: 1695609641. when I use method: -CODE- . gives: -CODE- . but I want a byte array: -CODE- . How can I make this?,no
https://stackoverflow.com/questions/2444359,I started learning Java.,What is the difference between a HashMap and a TreeMap?,I started learning Java. When would I use a HashMap over a TreeMap?,no
https://stackoverflow.com/questions/2444359,When would I use a HashMap over a TreeMap?,What is the difference between a HashMap and a TreeMap?,I started learning Java. When would I use a HashMap over a TreeMap?,no
https://stackoverflow.com/questions/2306190,I know I want to use Java.,Java Desktop application: SWT vs. Swing,"I'm a web developer at day and thinking about building my first real desktop application. The idea is to build a tool that automates a very repetitive task in a web application where no API is available. I know I want to use Java. I used it before for web stuff, know the syntax pretty well and want the application to be cross plattform as easy as possible. Where I'm not so sure is if I should use SWT or Swing. As my main audience uses Windows, I want to look it as native as possible there. Linux and Mac should work, but the looks are not so important here. So what are the arguments for and against each UI Framework, Swing or SWT? Thanks. PS: I develop on Windows using Eclipse. But was thinking about playing with Netbeans.",no
https://stackoverflow.com/questions/2306190,: I develop on Windows using Eclipse.,Java Desktop application: SWT vs. Swing,"I'm a web developer at day and thinking about building my first real desktop application. The idea is to build a tool that automates a very repetitive task in a web application where no API is available. I know I want to use Java. I used it before for web stuff, know the syntax pretty well and want the application to be cross plattform as easy as possible. Where I'm not so sure is if I should use SWT or Swing. As my main audience uses Windows, I want to look it as native as possible there. Linux and Mac should work, but the looks are not so important here. So what are the arguments for and against each UI Framework, Swing or SWT? Thanks. PS: I develop on Windows using Eclipse. But was thinking about playing with Netbeans.",no
https://stackoverflow.com/questions/2306190,Where I'm not so sure is if I should use SWT or Swing.,Java Desktop application: SWT vs. Swing,"I'm a web developer at day and thinking about building my first real desktop application. The idea is to build a tool that automates a very repetitive task in a web application where no API is available. I know I want to use Java. I used it before for web stuff, know the syntax pretty well and want the application to be cross plattform as easy as possible. Where I'm not so sure is if I should use SWT or Swing. As my main audience uses Windows, I want to look it as native as possible there. Linux and Mac should work, but the looks are not so important here. So what are the arguments for and against each UI Framework, Swing or SWT? Thanks. PS: I develop on Windows using Eclipse. But was thinking about playing with Netbeans.",no
https://stackoverflow.com/questions/6029495,How can I generate random number in specific range in Android?,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
https://stackoverflow.com/questions/2306190,I'm a web developer at day and thinking about building my first real desktop application.,Java Desktop application: SWT vs. Swing,"I'm a web developer at day and thinking about building my first real desktop application. The idea is to build a tool that automates a very repetitive task in a web application where no API is available. I know I want to use Java. I used it before for web stuff, know the syntax pretty well and want the application to be cross plattform as easy as possible. Where I'm not so sure is if I should use SWT or Swing. As my main audience uses Windows, I want to look it as native as possible there. Linux and Mac should work, but the looks are not so important here. So what are the arguments for and against each UI Framework, Swing or SWT? Thanks. PS: I develop on Windows using Eclipse. But was thinking about playing with Netbeans.",no
https://stackoverflow.com/questions/470690,It works by defining a piecewise linear function on the RGB cube.,"How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",no
https://stackoverflow.com/questions/470690,I should also say I don't generally care,"How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",no
https://stackoverflow.com/questions/11552248,When to use @QueryParam vs @PathParam,When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
https://stackoverflow.com/questions/11552248,"This is a ""best practices"" or convention question.",When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
https://stackoverflow.com/questions/11552248,I would also love to hear the reason behind the practice.,When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
https://stackoverflow.com/questions/6029495,I want to generate random number in a specific range.,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
https://stackoverflow.com/questions/11552248,.,When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
https://stackoverflow.com/questions/11552248,When would you use @PathParam vs @QueryParam.,When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
https://stackoverflow.com/questions/462297,How to use Class<T> in Java?,How to use Class<T> in Java?,"There's a good discussion of Generics and what they really do behind the scenes over at this question, so we all know that Vector<int[]> is a vector of integer arrays, and HashTable<String, Person> is a table of whose keys are strings and values Persons. However, what stumps me is the usage of Class<>. The java class Class is supposed to also take a template name, (or so I'm being told by the yellow underline in eclipse). I don't understand what I should put in there. The whole point of the Class object is when you don't fully have the information about an object, for reflection and such. Why does it make me specify which class the Class object will hold? I clearly don't know, or I wouldn't be using the Class object, I would use the specific one.",yes
https://stackoverflow.com/questions/462297,I don't understand what I should put in there.,How to use Class<T> in Java?,"There's a good discussion of Generics and what they really do behind the scenes over at this question, so we all know that Vector<int[]> is a vector of integer arrays, and HashTable<String, Person> is a table of whose keys are strings and values Persons. However, what stumps me is the usage of Class<>. The java class Class is supposed to also take a template name, (or so I'm being told by the yellow underline in eclipse). I don't understand what I should put in there. The whole point of the Class object is when you don't fully have the information about an object, for reflection and such. Why does it make me specify which class the Class object will hold? I clearly don't know, or I wouldn't be using the Class object, I would use the specific one.",no
https://stackoverflow.com/questions/11821801,Why use a ReentrantLock if one can use synchronized(this)?,Why use a ReentrantLock if one can use synchronized(this)?,"I'm trying to understand what makes the lock in concurrency so important if one can use synchronized (this). In the dummy code below, I can do either: [1]synchronized the entire method or synchronize the vulnerable area (synchronized(this){...}). [2]OR lock the vulnerable code area with a ReentrantLock .. Code: -CODE- .",no
https://stackoverflow.com/questions/28847151,"When I was installing Android Studio everything worked, but a message appeared saying: -CODE- .",Unable to install Android Studio in Ubuntu,"I'm using Ubuntu Gnome 14.04, and I have Java 8 installed (both the JDK and the JRE). When I was installing Android Studio everything worked, but a message appeared saying: -CODE- . How can I install Android Studio correctly, or how do I fix this ?",no
https://stackoverflow.com/questions/1239723,How do you do a limit query in HQL?,How do you do a limit query in HQL?,"In Hibernate 3, is there a way to do the equivalent of the following MySQL limit in HQL? -CODE- . I don't want to use setMaxResults if possible. This definitely was possible in the older version of Hibernate/HQL, but it seems to have disappeared.",no
https://stackoverflow.com/questions/1239723,I don't want to use setMaxResults if possible.,How do you do a limit query in HQL?,"In Hibernate 3, is there a way to do the equivalent of the following MySQL limit in HQL? -CODE- . I don't want to use setMaxResults if possible. This definitely was possible in the older version of Hibernate/HQL, but it seems to have disappeared.",no
https://stackoverflow.com/questions/6029495,It also returns the value greater then,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
https://stackoverflow.com/questions/4687271,(to e.g. display the error code and message on an HTML page).,JAX-RS 鈥?How to return JSON and HTTP status code together?,"I'm writing a REST web app (NetBeans 6.9, JAX-RS, TopLink Essentials) and trying to return JSON and HTTP status code. I have code ready and working that returns JSON when the HTTP GET method is called from the client. Essentially: -CODE- . But I also want to return an HTTP status code (500, 200, 204, etc.) along with the JSON data. I tried to use HttpServletResponse: -CODE- . But this made the browser think it's a ""real"" 500 so the output web page was a regular HTTP 500 error page. I want to return an HTTP status code so that my client-side JavaScript can handle some logic depending on it (to e.g. display the error code and message on an HTML page). Is this possible or should HTTP status codes not be used for such thing?",no
https://stackoverflow.com/questions/4687271,that returns JSON when the HTTP GET method is called from the client.,JAX-RS 鈥?How to return JSON and HTTP status code together?,"I'm writing a REST web app (NetBeans 6.9, JAX-RS, TopLink Essentials) and trying to return JSON and HTTP status code. I have code ready and working that returns JSON when the HTTP GET method is called from the client. Essentially: -CODE- . But I also want to return an HTTP status code (500, 200, 204, etc.) along with the JSON data. I tried to use HttpServletResponse: -CODE- . But this made the browser think it's a ""real"" 500 so the output web page was a regular HTTP 500 error page. I want to return an HTTP status code so that my client-side JavaScript can handle some logic depending on it (to e.g. display the error code and message on an HTML page). Is this possible or should HTTP status codes not be used for such thing?",no
https://stackoverflow.com/questions/4687271,I tried to use HttpServletResponse: -CODE- .,JAX-RS 鈥?How to return JSON and HTTP status code together?,"I'm writing a REST web app (NetBeans 6.9, JAX-RS, TopLink Essentials) and trying to return JSON and HTTP status code. I have code ready and working that returns JSON when the HTTP GET method is called from the client. Essentially: -CODE- . But I also want to return an HTTP status code (500, 200, 204, etc.) along with the JSON data. I tried to use HttpServletResponse: -CODE- . But this made the browser think it's a ""real"" 500 so the output web page was a regular HTTP 500 error page. I want to return an HTTP status code so that my client-side JavaScript can handle some logic depending on it (to e.g. display the error code and message on an HTML page). Is this possible or should HTTP status codes not be used for such thing?",no
