,url,sentence,title,body,arbitration
24,https://stackoverflow.com/questions/18441846,and I need to sort this arrayList using the fruit name of each object in the list.,How to sort an ArrayList in Java,I have a class named Fruit. I am creating a list of this class and adding each fruit in the list. I want to sort this list based on the order of fruit name. -CODE- . and I am creating its list using for loop: -CODE- . and I need to sort this arrayList using the fruit name of each object in the list. how??,yes
25,https://stackoverflow.com/questions/4812570,How to store printStackTrace into a string,How to store printStackTrace into a string,How can I get the e.printStackTrace() and store it into a String variable? I want to use the string generated by e.printStackTrace() later in my program. I'm still new to Java so I'm not too familiar with StringWriter that I think will be the solution. Or if you have any other ideas please let me know. Thanks.,yes
26,https://stackoverflow.com/questions/4812570,How can I get the e.printStackTrace() and store it into a String variable?,How to store printStackTrace into a string,How can I get the e.printStackTrace() and store it into a String variable? I want to use the string generated by e.printStackTrace() later in my program. I'm still new to Java so I'm not too familiar with StringWriter that I think will be the solution. Or if you have any other ideas please let me know. Thanks.,yes
27,https://stackoverflow.com/questions/4138364,Java: How to convert List to Map,Java: How to convert List to Map,Recently I have conversation with a colleague about what would be the optimal way to convert List to Map in Java and if there any specific benefits of doing so. I want to know optimal conversion approach and would really appreciate if any one can guide me. Is this good approach: -CODE- .,yes
28,https://stackoverflow.com/questions/470690,"How to automatically generate N ""distinct"" colors?","How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",yes
29,https://stackoverflow.com/questions/470690,I wrote the two methods below to automatically select N distinct colors.,"How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",yes
30,https://stackoverflow.com/questions/470690,I should also say I don't generally care,"How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",no
31,https://stackoverflow.com/questions/470690,I'm ruling out defining a list and then just cycling through it.,"How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",no
32,https://stackoverflow.com/questions/6539879,How to convert a color integer to a hex String in Android?,How to convert a color integer to a hex String in Android?,I have an integer that was generated from an android.graphics.Color. The Integer has a value of -16776961. How do I convert this value into a hex string with the format #RRGGBB. Simply put: I would like to output #0000FF from -16776961. Note: I do not want the output to contain an alpha and i have also tried this example without any success.,yes
33,https://stackoverflow.com/questions/6539879,How do I convert this value into a hex string with the format #RRGGBB.,How to convert a color integer to a hex String in Android?,I have an integer that was generated from an android.graphics.Color. The Integer has a value of -16776961. How do I convert this value into a hex string with the format #RRGGBB. Simply put: I would like to output #0000FF from -16776961. Note: I do not want the output to contain an alpha and i have also tried this example without any success.,yes
34,https://stackoverflow.com/questions/2525042,"How to convert a JSON string to a Map<String, String> with Jackson JSON","How to convert a JSON string to a Map<String, String> with Jackson JSON","I'm trying to do something like this but it doesn't work: -CODE- . But the IDE says: -CODE- . What's the right way to do this? I'm only using Jackson because that's what is already available in the project, is there a native Java way of converting to/from JSON? In PHP I would simply json_decode($str) and I'd get back an array. I need basically the same thing here.",yes
35,https://stackoverflow.com/questions/7071281,How to get Android device name?,Get Android Device Name,How to get Android device name? I am using HTC desire. When I connected it via HTC Sync the software is displaying the Name 'HTC Smith' . I would like to fetch this name via code. How is this possible in Android?,yes
36,https://stackoverflow.com/questions/2442599,"How to set JFrame to appear centered, regardless of monitor resolution?","How to set JFrame to appear centered, regardless of monitor resolution?","While working with Java, I find it hard to position my main window in the center of the screen when I start the application. Is there any way I can do that? It doesn't have to be vertically centered, horizontal alignment is the more important goal for me. But vertical alignment is also welcome.",yes
37,https://stackoverflow.com/questions/2319538,Most concise way to convert a Set<String> to a List<String>,Most concise way to convert a Set<String> to a List<String>,I am currently doing this: -CODE- . Can you beat this ?,yes
38,https://stackoverflow.com/questions/1302605,How do I convert from int to Long in Java?,How do I convert from int to Long in Java?,"I keep finding both on here and Google people having troubles going from long to int and not the other way around. Yet I'm sure I'm not the only one that has run into this scenario before going from int to Long. The only other answers I've found were ""Just set it as Long in the first place"" which really doesn't address the question. Can someone help me out here? I initially tried casting but I get a ""Cannot cast from int to Long"" -CODE- . As you can imagine I'm a little perplexed, I'm stuck using int since some content is coming in as an ArrayList and the entity for which I'm storing this info requires the sequence number as a Long. Thanks!",yes
39,https://stackoverflow.com/questions/1667212,How to add reference to a method parameter in javadoc?,How to add reference to a method parameter in javadoc?,Is there a way to add references to one or more of a method's parameters from the method documentation body? Something like: -CODE- .,yes
40,https://stackoverflow.com/questions/1667212,Is there a way to add references to one or more of a method's parameters from the method documentation body?,How to add reference to a method parameter in javadoc?,Is there a way to add references to one or more of a method's parameters from the method documentation body? Something like: -CODE- .,yes
41,https://stackoverflow.com/questions/3322152,Is there a way to get rid of accents and convert a whole string to regular letters?,Is there a way to get rid of accents and convert a whole string to regular letters?,Is there a better way for getting rid of accents and making those letters regular apart from using String.replaceAll() method and replacing letters one by one? Example: Input: orčpžsíáýd. Output: orcpzsiayd. It doesn't need to include all letters with accents like the Russian alphabet or the Chinese one.,yes
42,https://stackoverflow.com/questions/3322152,Output: orcpzsiayd.,Is there a way to get rid of accents and convert a whole string to regular letters?,Is there a better way for getting rid of accents and making those letters regular apart from using String.replaceAll() method and replacing letters one by one? Example: Input: orčpžsíáýd. Output: orcpzsiayd. It doesn't need to include all letters with accents like the Russian alphabet or the Chinese one.,no
43,https://stackoverflow.com/questions/2163045,How to remove line breaks from a file in Java?,How to remove line breaks from a file in Java?,How can I replace all line breaks from a string in Java in such a way that will work on Windows and Linux (ie no OS specific problems of carriage return/line feed/new line etc.)? I've tried (note readFileAsString is a function that reads a text file into a String): -CODE- . but this doesn't seem to work. How can this be done?,yes
44,https://stackoverflow.com/questions/2163045,How can I replace all line breaks from a string in Java in such a way that will work on Windows and Linux (ie no OS specific problems of carriage return/line feed/new line etc.)?,How to remove line breaks from a file in Java?,How can I replace all line breaks from a string in Java in such a way that will work on Windows and Linux (ie no OS specific problems of carriage return/line feed/new line etc.)? I've tried (note readFileAsString is a function that reads a text file into a String): -CODE- . but this doesn't seem to work. How can this be done?,yes
45,https://stackoverflow.com/questions/3653996,How to parse a JSON string into JsonNode in Jackson?,How to parse a JSON string into JsonNode in Jackson?,"It should be so simple, but I just cannot find it after being trying for an hour #embarrasing. I need to get a JSON string, for example, {""k1"":v1,""k2"":v2}, parsed as a JsonNode. -CODE- . gives : -CODE- .",yes
46,https://stackoverflow.com/questions/3653996,"I need to get a JSON string, for example, {""k1"":v1,""k2"":v2}, parsed as a JsonNode.",How to parse a JSON string into JsonNode in Jackson?,"It should be so simple, but I just cannot find it after being trying for an hour #embarrasing. I need to get a JSON string, for example, {""k1"":v1,""k2"":v2}, parsed as a JsonNode. -CODE- . gives : -CODE- .",yes
47,https://stackoverflow.com/questions/5883635,How to remove all callbacks from a Handler?,How to remove all callbacks from a Handler?,"I have a Handler from my sub-Activity that was called by the main Activity. This Handler is used by sub-classes to postDelay some Runnables, and I can't manage them. Now, in the onStop event, I need to remove them before finishing the Activity (somehow I called finish(), but it still call again and again). Is there anyway to remove all callbacks from a Handler?",yes
48,https://stackoverflow.com/questions/5883635,Is there anyway to remove all callbacks from a Handler?,How to remove all callbacks from a Handler?,"I have a Handler from my sub-Activity that was called by the main Activity. This Handler is used by sub-classes to postDelay some Runnables, and I can't manage them. Now, in the onStop event, I need to remove them before finishing the Activity (somehow I called finish(), but it still call again and again). Is there anyway to remove all callbacks from a Handler?",yes
49,https://stackoverflow.com/questions/3891375,How to read a text-file resource into Java unit test?,How to read a text-file resource into Java unit test?,I have a unit test that needs to work with XML file located in src/test/resources/abc.xml. What is the easiest way just to get the content of the file into String?,yes
50,https://stackoverflow.com/questions/5958169,How to merge two sorted arrays into a sorted array?,How to merge two sorted arrays into a sorted array?,This was asked of me in an interview and this is the solution I provided: -CODE- . Is there a more efficient way to do this? Edit: Corrected length methods.,yes
51,https://stackoverflow.com/questions/5958169,and this is the solution I provided: -CODE- .,How to merge two sorted arrays into a sorted array?,This was asked of me in an interview and this is the solution I provided: -CODE- . Is there a more efficient way to do this? Edit: Corrected length methods.,no
52,https://stackoverflow.com/questions/5958169,Is there a more efficient way to do this?,How to merge two sorted arrays into a sorted array?,This was asked of me in an interview and this is the solution I provided: -CODE- . Is there a more efficient way to do this? Edit: Corrected length methods.,no
53,https://stackoverflow.com/questions/9292954,How to make a copy of a file in android?,How to make a copy of a file in android?,In my app I want to save a copy of a certain file with a different name (which I get from user) Do I really need to open the contents of the file and write it to another file? What is the best way to do so?,yes
54,https://stackoverflow.com/questions/14534767,How to append a newline to StringBuilder,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",yes
55,https://stackoverflow.com/questions/14534767,Now I want to append a newline character to the StringBuilder.,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",yes
56,https://stackoverflow.com/questions/14534767,How can I do it?,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
57,https://stackoverflow.com/questions/7999211,How to iterate through SparseArray?,How to iterate through SparseArray?,Is there a way to iterate over Java SparseArray (for Android) ? I used sparsearray to easily get values by index. I could not find one.,yes
58,https://stackoverflow.com/questions/7999211,Is there a way to iterate over Java SparseArray (for Android) ?,How to iterate through SparseArray?,Is there a way to iterate over Java SparseArray (for Android) ? I used sparsearray to easily get values by index. I could not find one.,yes
59,https://stackoverflow.com/questions/1001540,How to write a UTF-8 file with Java?,How to write a UTF-8 file with Java?,"I have some current code and the problem is its creating a 1252 codepage file, i want to force it to create a UTF-8 file. Can anyone help me with this code, as i say it currently works... but i need to force the save on utf.. can i pass a parameter or something?? this is what i have, any help really appreciated: -CODE- .",yes
60,https://stackoverflow.com/questions/1001540,can i pass a parameter or something??,How to write a UTF-8 file with Java?,"I have some current code and the problem is its creating a 1252 codepage file, i want to force it to create a UTF-8 file. Can anyone help me with this code, as i say it currently works... but i need to force the save on utf.. can i pass a parameter or something?? this is what i have, any help really appreciated: -CODE- .",no
61,https://stackoverflow.com/questions/17973970,UPDATE.,How to solve java.lang.NoClassDefFoundError?,"I've tried both the example in Oracle's Java Tutorials. They both compile fine, but at run-time, both come up with this error: -CODE- . I think I might have the Main.java file in the wrong folder. Here is the directory hierarchy: -CODE- . And here is Main.java: -CODE- . What am I doing wrong here? UPDATE. After I put put the Main class into the graphics package (I added package graphics; to it), set the classpath to ""_test"" (folder containing graphics), compiled it, and ran it using java graphics.Main (from the command line), it worked. Really late UPDATE #2. I wasn't using Eclipse (just Notepad++ and the JDK), and the above update solved my problem. However, it seems that many of these answers are for Eclipse and IntelliJ, but they have similar concepts.",no
62,https://stackoverflow.com/questions/17973970,I wasn't using Eclipse,How to solve java.lang.NoClassDefFoundError?,"I've tried both the example in Oracle's Java Tutorials. They both compile fine, but at run-time, both come up with this error: -CODE- . I think I might have the Main.java file in the wrong folder. Here is the directory hierarchy: -CODE- . And here is Main.java: -CODE- . What am I doing wrong here? UPDATE. After I put put the Main class into the graphics package (I added package graphics; to it), set the classpath to ""_test"" (folder containing graphics), compiled it, and ran it using java graphics.Main (from the command line), it worked. Really late UPDATE #2. I wasn't using Eclipse (just Notepad++ and the JDK), and the above update solved my problem. However, it seems that many of these answers are for Eclipse and IntelliJ, but they have similar concepts.",no
63,https://stackoverflow.com/questions/6138127,How to do URL decoding in Java?,How to do URL decoding in Java?,"In Java, I want to convert this: -CODE- . To this: -CODE- . This is what I have so far: -CODE- . But it doesn't work right. What are these %3A and %2F formats called and how do I convert them?",yes
64,https://stackoverflow.com/questions/6138127,To this: -CODE- .,How to do URL decoding in Java?,"In Java, I want to convert this: -CODE- . To this: -CODE- . This is what I have so far: -CODE- . But it doesn't work right. What are these %3A and %2F formats called and how do I convert them?",no
65,https://stackoverflow.com/questions/6138127,"In Java, I want to convert this: -CODE- .",How to do URL decoding in Java?,"In Java, I want to convert this: -CODE- . To this: -CODE- . This is what I have so far: -CODE- . But it doesn't work right. What are these %3A and %2F formats called and how do I convert them?",no
66,https://stackoverflow.com/questions/2779251,How can I convert JSON to a HashMap using Gson?,How can I convert JSON to a HashMap using Gson?,I'm requesting data from a server which returns data in the JSON format. Casting a HashMap into JSON when making the request wasn't hard at all but the other way seems to be a little tricky. The JSON response looks like this: -CODE- . What way would be easiest to access this data? I'm using the GSON module.,yes
67,https://stackoverflow.com/questions/247161,How do I turn a String into a InputStreamReader in java?,How do I turn a String into a InputStreamReader in java?,How can I transform a String value into an InputStreamReader?,yes
68,https://stackoverflow.com/questions/247161,How can I transform a String value into an InputStreamReader?,How do I turn a String into a InputStreamReader in java?,How can I transform a String value into an InputStreamReader?,yes
69,https://stackoverflow.com/questions/631598,How to use Junit to test asynchronous processes,How to use Junit to test asynchronous processes,"How do you test methods that fire asynchronous processes with Junit? I don't know how to make my test wait for the process to end (it is not exactly a unit test, it is more like an integration test as it involves several classes and not just one)",yes
70,https://stackoverflow.com/questions/2843366,How to add new elements to an array?,How to add new elements to an array?,I have the following code: -CODE- . Those two appends are not compiling. How would that work correctly?,yes
71,https://stackoverflow.com/questions/6440259,How to get the selected index of a RadioGroup in Android,How to get the selected index of a RadioGroup in Android,"Is there an easy way to get the selected index of a RadioGroup in Android or do I have to use OnCheckedChangeListener to listen for changes and have something that holds the last index selected? example xml: -CODE- . if a user selects option 3 I want to get the index, 2.",yes
72,https://stackoverflow.com/questions/6440259,Is there an easy way to get the selected index of a RadioGroup in Android or,How to get the selected index of a RadioGroup in Android,"Is there an easy way to get the selected index of a RadioGroup in Android or do I have to use OnCheckedChangeListener to listen for changes and have something that holds the last index selected? example xml: -CODE- . if a user selects option 3 I want to get the index, 2.",yes
73,https://stackoverflow.com/questions/462297,How to use Class<T> in Java?,How to use Class<T> in Java?,"There's a good discussion of Generics and what they really do behind the scenes over at this question, so we all know that Vector<int[]> is a vector of integer arrays, and HashTable<String, Person> is a table of whose keys are strings and values Persons. However, what stumps me is the usage of Class<>. The java class Class is supposed to also take a template name, (or so I'm being told by the yellow underline in eclipse). I don't understand what I should put in there. The whole point of the Class object is when you don't fully have the information about an object, for reflection and such. Why does it make me specify which class the Class object will hold? I clearly don't know, or I wouldn't be using the Class object, I would use the specific one.",no
74,https://stackoverflow.com/questions/23897215,How to automatically generate getters and setters in Android Studio,How to automatically generate getters and setters in Android Studio,Is there a shortcut in Android Studio for automatically generating the getters and setters in a given class?,no
75,https://stackoverflow.com/questions/224311,Cleanest way to toggle a boolean variable in Java?,Cleanest way to toggle a boolean variable in Java?,Is there a better way to negate a boolean in Java than a simple if-else? -CODE- .,no
76,https://stackoverflow.com/questions/224311,Is there a better way to negate a boolean in Java than a simple if-else? -CODE- .,Cleanest way to toggle a boolean variable in Java?,Is there a better way to negate a boolean in Java than a simple if-else? -CODE- .,no
77,https://stackoverflow.com/questions/6252678,Converting a date string to a DateTime object using Joda Time library,Converting a date string to a DateTime object using Joda Time library,"I have a date as a string in the following format ""04/02/2011 20:27:05"". I am using Joda-Time library and would like to convert it to DateTime object. I did: -CODE- . But I'm getting the following error : -CODE- . How to convert the above date to a DateTime object?",yes
78,https://stackoverflow.com/questions/6252678,I am using Joda-Time library and would like to convert it to DateTime object.,Converting a date string to a DateTime object using Joda Time library,"I have a date as a string in the following format ""04/02/2011 20:27:05"". I am using Joda-Time library and would like to convert it to DateTime object. I did: -CODE- . But I'm getting the following error : -CODE- . How to convert the above date to a DateTime object?",yes
79,https://stackoverflow.com/questions/6252678,How to convert the above date to a DateTime object?,Converting a date string to a DateTime object using Joda Time library,"I have a date as a string in the following format ""04/02/2011 20:27:05"". I am using Joda-Time library and would like to convert it to DateTime object. I did: -CODE- . But I'm getting the following error : -CODE- . How to convert the above date to a DateTime object?",yes
80,https://stackoverflow.com/questions/2811001,How to read XML using XPath in Java,How to read XML using XPath in Java,"I want to read XML data using XPath in Java, so for the information I have gathered I am not able to parse XML according to my requirement. here is what I want to do: Get XML file from online via its URL, then use XPath to parse it, I want to create two methods in it. One is in which I enter a specific node attribute id, and I get all the child nodes as result, and second is suppose I just want to get a specific child node value only: -CODE- . In above example I want to read all the elements if I search via @name and also one function in which I just want the url from @name 'Javascript' only return one node element.",yes
81,https://stackoverflow.com/questions/877096,How can I pass a parameter to a Java Thread?,How can I pass a parameter to a Java Thread?,"Can anyone suggest to me how I can pass a parameter to a thread? Also, how does it work for anonymous classes?",yes
82,https://stackoverflow.com/questions/877096,Can anyone suggest to me how I can pass a parameter to a thread?,How can I pass a parameter to a Java Thread?,"Can anyone suggest to me how I can pass a parameter to a thread? Also, how does it work for anonymous classes?",yes
83,https://stackoverflow.com/questions/10961714,How to properly stop the Thread in Java?,How to properly stop the Thread in Java?,"I need a solution to properly stop the thread in Java. I have IndexProcessorclass which implements the Runnable interface: -CODE- . And I have ServletContextListener class which starts and stops the thread: -CODE- . But when I shutdown tomcat, I get the exception in my IndexProcessor class: -CODE- . I am using JDK 1.6. So the question is: How can I stop the thread and not throw any exceptions? P.S. I do not want to use .stop(); method because it is deprecated.",yes
84,https://stackoverflow.com/questions/10961714,I am using JDK 1.6.,How to properly stop the Thread in Java?,"I need a solution to properly stop the thread in Java. I have IndexProcessorclass which implements the Runnable interface: -CODE- . And I have ServletContextListener class which starts and stops the thread: -CODE- . But when I shutdown tomcat, I get the exception in my IndexProcessor class: -CODE- . I am using JDK 1.6. So the question is: How can I stop the thread and not throw any exceptions? P.S. I do not want to use .stop(); method because it is deprecated.",no
85,https://stackoverflow.com/questions/18336277,How to check String in response body with mockMvc,How to check String in response body with mockMvc,"I have simple integration test : -CODE- . In last line I want to compare string received in response body to expected string. And in response I get: -CODE- . Tried some tricks with content(), body() but nothing worked.",yes
86,https://stackoverflow.com/questions/18336277,In last line I want to compare string received in response body to expected string.,How to check String in response body with mockMvc,"I have simple integration test : -CODE- . In last line I want to compare string received in response body to expected string. And in response I get: -CODE- . Tried some tricks with content(), body() but nothing worked.",yes
87,https://stackoverflow.com/questions/609860,Convert from enum ordinal to enum type,Convert from enum ordinal to enum type,"I've the enum type ReportTypeEnum that get passed between methods in all my classes but I then need to pass this on the URL so I use the ordinal method to get the int value. After I get it in my other JSP page, I need to convert it to back to an ReportTypeEnum so that I can continue passing it. How can I convert ordinal to the ReportTypeEnum? Using Java 6 SE.",yes
